product_id,date,daily_units,moving_avg_7d
P0009,2026-05-13,55,61.57
P0009,2026-05-14,51,62.29
P0009,2026-05-15,70,61.43
P0009,2026-05-16,73,61.71
P0009,2026-05-17,74,61.29
P0009,2026-05-18,66,63.29
P0009,2026-05-19,56,63.57
P0009,2026-05-20,47,62.43
P0009,2026-05-21,68,64.86
P0009,2026-05-22,74,65.43
P0009,2026-05-23,79,66.29
P0009,2026-05-24,61,64.43
P0009,2026-05-25,51,62.29
P0009,2026-05-26,58,62.57
P0009,2026-05-27,65,65.14
P0009,2026-05-28,38,60.86
P0009,2026-05-29,72,60.57
P0009,2026-05-30,55,57.14
P0009,2026-05-31,70,58.43
P0009,2026-06-01,55,59.0
P0009,2026-06-02,42,56.71
P0009,2026-06-03,59,55.86
P0009,2026-06-04,67,60.0
P0009,2026-06-05,63,58.71
P0009,2026-06-06,73,61.29
P0009,2026-06-07,61,60.0
P0009,2026-06-08,59,60.57
P0009,2026-06-09,68,64.29
P0009,2026-06-10,61,64.57
P0009,2026-06-11,58,63.29
P0009,2026-06-12,72,64.57
P0009,2026-06-13,84,66.14
P0009,2026-06-14,94,70.86
P0009,2026-06-15,57,70.57
P0009,2026-06-16,63,69.86
P0009,2026-06-17,62,70.0
P0009,2026-06-18,60,70.29
P0009,2026-06-19,73,70.43
P0009,2026-06-20,63,67.43
P0009,2026-06-21,64,63.14
P0009,2026-06-22,48,61.86
P0009,2026-06-23,52,60.29
P0009,2026-06-24,64,60.57
P0009,2026-06-25,42,58.0
P0009,2026-06-26,78,58.71
P0009,2026-06-27,72,60.0
P0009,2026-06-28,88,63.43
P0009,2026-06-29,44,62.86
P0009,2026-06-30,52,62.86
P0009,2026-07-01,61,62.43
P0009,2026-07-02,46,63.0
P0009,2026-07-03,88,64.43
P0009,2026-07-04,69,64.0
P0009,2026-07-05,89,64.14
P0009,2026-07-06,56,65.86
P0009,2026-07-07,51,65.71
P0009,2026-07-08,46,63.57
P0009,2026-07-09,51,64.29
P0009,2026-07-10,63,60.71
P0009,2026-07-11,73,61.29
P0009,2026-07-12,95,62.14
P0009,2026-07-13,62,63.0
P0009,2026-07-14,63,64.71
P0009,2026-07-15,57,66.29
P0009,2026-07-16,50,66.14
P0009,2026-07-17,80,68.57
P0009,2026-07-18,71,68.29
P0009,2026-07-19,59,63.14
P0009,2026-07-20,46,60.86
P0009,2026-07-21,48,58.71
P0009,2026-07-22,63,59.57
P0009,2026-07-23,49,59.43
P0009,2026-07-24,53,55.57
P0009,2026-07-25,66,54.86
P0010,2025-07-26,8,8.0
P0010,2025-07-27,12,10.0
P0010,2025-07-28,15,11.67
P0010,2025-07-29,4,9.75
P0010,2025-07-30,9,9.6
P0010,2025-07-31,6,9.0
P0010,2025-08-01,9,9.0
P0010,2025-08-02,11,9.43
P0010,2025-08-03,10,9.14
P0010,2025-08-04,8,8.14
P0010,2025-08-05,6,8.43
P0010,2025-08-06,8,8.29
P0010,2025-08-07,9,8.71
P0010,2025-08-08,7,8.43
P0010,2025-08-09,11,8.43
P0010,2025-08-10,12,8.71
P0010,2025-08-11,10,9.0
P0010,2025-08-12,5,8.86
P0010,2025-08-13,10,9.14
P0010,2025-08-14,7,8.86
P0010,2025-08-15,6,8.71
P0010,2025-08-16,6,8.0
P0010,2025-08-17,6,7.14
P0010,2025-08-18,10,7.14
P0010,2025-08-19,9,7.71
P0010,2025-08-20,7,7.29
P0010,2025-08-21,17,8.71
P0010,2025-08-22,11,9.43
P0010,2025-08-23,12,10.29
P0010,2025-08-24,9,10.71
P0010,2025-08-25,6,10.14
P0010,2025-08-26,10,10.29
P0010,2025-08-27,7,10.29
P0010,2025-08-28,11,9.43
P0010,2025-08-29,12,9.57
P0010,2025-08-30,16,10.14
P0010,2025-08-31,9,10.14
P0010,2025-09-01,11,10.86
P0010,2025-09-02,4,10.0
P0010,2025-09-03,17,11.43
P0010,2025-09-04,7,10.86
P0010,2025-09-05,10,10.57
P0010,2025-09-06,12,10.0
P0010,2025-09-07,16,11.0
P0010,2025-09-08,5,10.14
P0010,2025-09-09,4,10.14
P0010,2025-09-10,10,9.14
P0010,2025-09-11,7,9.14
P0010,2025-09-12,15,9.86
P0010,2025-09-13,17,10.57
P0010,2025-09-14,13,10.14
P0010,2025-09-15,11,11.0
P0010,2025-09-16,10,11.86
P0010,2025-09-17,5,11.14
P0010,2025-09-18,7,11.14
P0010,2025-09-19,15,11.14
P0010,2025-09-20,5,9.43
P0010,2025-09-21,3,8.0
P0010,2025-09-22,14,8.43
P0010,2025-09-23,10,8.43
P0010,2025-09-24,9,9.0
P0010,2025-09-25,3,8.43
P0010,2025-09-26,14,8.29
P0010,2025-09-27,10,9.0
P0010,2025-09-28,12,10.29
P0010,2025-09-29,7,9.29
P0010,2025-09-30,7,8.86
P0010,2025-10-01,4,8.14
P0010,2025-10-02,10,9.14
P0010,2025-10-03,11,8.71
P0010,2025-10-04,16,9.57
P0010,2025-10-05,3,8.29
P0010,2025-10-06,7,8.29
P0010,2025-10-07,9,8.57
P0010,2025-10-08,6,8.86
P0010,2025-10-09,7,8.43
P0010,2025-10-10,9,8.14
P0010,2025-10-11,16,8.14
P0010,2025-10-12,8,8.86
P0010,2025-10-13,7,8.86
P0010,2025-10-14,11,9.14
P0010,2025-10-15,10,9.71
P0010,2025-10-16,4,9.29
P0010,2025-10-17,10,9.43
P0010,2025-10-18,13,9.0
P0010,2025-10-19,10,9.29
P0010,2025-10-20,7,9.29
P0010,2025-10-21,9,9.0
P0010,2025-10-22,15,9.71
P0010,2025-10-23,8,10.29
P0010,2025-10-24,7,9.86
P0010,2025-10-25,16,10.29
P0010,2025-10-26,6,9.71
P0010,2025-10-27,5,9.43
P0010,2025-10-28,9,9.43
P0010,2025-10-29,9,8.57
P0010,2025-10-30,11,9.0
P0010,2025-10-31,11,9.57
P0010,2025-11-01,11,8.86
P0010,2025-11-02,9,9.29
P0010,2025-11-03,10,10.0
P0010,2025-11-04,9,10.0
P0010,2025-11-05,15,10.86
P0010,2025-11-06,14,11.29
P0010,2025-11-07,14,11.71
P0010,2025-11-08,14,12.14
P0010,2025-11-09,16,13.14
P0010,2025-11-10,12,13.43
P0010,2025-11-11,10,13.57
P0010,2025-11-12,11,13.0
P0010,2025-11-13,10,12.43
P0010,2025-11-14,24,13.86
P0010,2025-11-15,15,14.0
P0010,2025-11-16,25,15.29
P0010,2025-11-17,12,15.29
P0010,2025-11-18,7,14.86
P0010,2025-11-19,12,15.0
P0010,2025-11-20,11,15.14
P0010,2025-11-21,20,14.57
P0010,2025-11-22,12,14.14
P0010,2025-11-23,17,13.0
P0010,2025-11-24,9,12.57
P0010,2025-11-25,6,12.43
P0010,2025-11-26,22,13.86
P0010,2025-11-27,17,14.71
P0010,2025-11-28,8,13.0
P0010,2025-11-29,16,13.57
P0010,2025-11-30,15,13.29
P0010,2025-12-01,11,13.57
P0010,2025-12-02,10,14.14
P0010,2025-12-03,16,13.29
P0010,2025-12-04,16,13.14
P0010,2025-12-05,16,14.29
P0010,2025-12-06,12,13.71
P0010,2025-12-07,11,13.14
P0010,2025-12-08,8,12.71
P0010,2025-12-09,16,13.57
P0010,2025-12-10,10,12.71
P0010,2025-12-11,15,12.57
P0010,2025-12-12,14,12.29
P0010,2025-12-13,13,12.43
P0010,2025-12-14,14,12.86
P0010,2025-12-15,20,14.57
P0010,2025-12-16,21,15.29
P0010,2025-12-17,12,15.57
P0010,2025-12-18,9,14.71
P0010,2025-12-19,9,14.0
P0010,2025-12-20,18,14.71
P0010,2025-12-21,15,14.86
P0010,2025-12-22,16,14.29
P0010,2025-12-23,15,13.43
P0010,2025-12-24,16,14.0
P0010,2025-12-25,6,13.57
P0010,2025-12-26,14,14.29
P0010,2025-12-27,20,14.57
P0010,2025-12-28,13,14.29
P0010,2025-12-29,10,13.43
P0010,2025-12-30,12,13.0
P0010,2025-12-31,10,12.14
P0010,2026-01-01,4,11.86
P0010,2026-01-02,7,10.86
P0010,2026-01-03,12,9.71
P0010,2026-01-04,10,9.29
P0010,2026-01-05,4,8.43
P0010,2026-01-06,8,7.86
P0010,2026-01-07,5,7.14
P0010,2026-01-08,7,7.57
P0010,2026-01-09,7,7.57
P0010,2026-01-10,8,7.0
P0010,2026-01-11,5,6.29
P0010,2026-01-12,4,6.29
P0010,2026-01-13,4,5.71
P0010,2026-01-14,9,6.29
P0010,2026-01-15,10,6.71
P0010,2026-01-16,16,8.0
P0010,2026-01-17,9,8.14
P0010,2026-01-18,9,8.71
P0010,2026-01-19,4,8.71
P0010,2026-01-20,8,9.29
P0010,2026-01-21,8,9.14
P0010,2026-01-22,6,8.57
P0010,2026-01-23,8,7.43
P0010,2026-01-24,9,7.43
P0010,2026-01-25,6,7.0
P0010,2026-01-26,9,7.71
P0010,2026-01-27,7,7.57
P0010,2026-01-28,4,7.0
P0010,2026-01-29,7,7.14
P0010,2026-01-30,12,7.71
P0010,2026-01-31,10,7.86
P0010,2026-02-01,5,7.71
P0010,2026-02-02,6,7.29
P0010,2026-02-03,8,7.43
P0010,2026-02-04,7,7.86
P0010,2026-02-05,12,8.57
P0010,2026-02-06,6,7.71
P0010,2026-02-07,5,7.0
P0010,2026-02-08,10,7.71
P0010,2026-02-09,4,7.43
P0010,2026-02-10,8,7.43
P0010,2026-02-11,10,7.86
P0010,2026-02-12,7,7.14
P0010,2026-02-13,11,7.86
P0010,2026-02-14,6,8.0
P0010,2026-02-15,9,7.86
P0010,2026-02-16,8,8.43
P0010,2026-02-17,8,8.43
P0010,2026-02-18,8,8.14
P0010,2026-02-19,14,9.14
P0010,2026-02-20,8,8.71
P0010,2026-02-21,9,9.14
P0010,2026-02-22,9,9.14
P0010,2026-02-23,7,9.0
P0010,2026-02-24,13,9.71
P0010,2026-02-25,7,9.57
P0010,2026-02-26,7,8.57
P0010,2026-02-27,8,8.57
P0010,2026-02-28,12,9.0
P0010,2026-03-01,11,9.29
P0010,2026-03-02,9,9.57
P0010,2026-03-03,10,9.14
P0010,2026-03-04,4,8.71
P0010,2026-03-05,10,9.14
P0010,2026-03-06,5,8.71
P0010,2026-03-07,11,8.57
P0010,2026-03-08,14,9.0
P0010,2026-03-09,7,8.71
P0010,2026-03-10,9,8.57
P0010,2026-03-11,5,8.71
P0010,2026-03-12,8,8.43
P0010,2026-03-13,6,8.57
P0010,2026-03-14,8,8.14
P0010,2026-03-15,8,7.29
P0010,2026-03-16,7,7.29
P0010,2026-03-17,6,6.86
P0010,2026-03-18,4,6.71
P0010,2026-03-19,6,6.43
P0010,2026-03-20,10,7.0
P0010,2026-03-21,10,7.29
P0010,2026-03-22,10,7.57
P0010,2026-03-23,8,7.71
P0010,2026-03-24,16,9.14
P0010,2026-03-25,12,10.29
P0010,2026-03-26,7,10.43
P0010,2026-03-27,9,10.29
P0010,2026-03-28,8,10.0
P0010,2026-03-29,16,10.86
P0010,2026-03-30,6,10.57
P0010,2026-03-31,11,9.86
P0010,2026-04-01,9,9.43
P0010,2026-04-02,4,9.0
P0010,2026-04-03,6,8.57
P0010,2026-04-04,8,8.57
P0010,2026-04-05,6,7.14
P0010,2026-04-06,10,7.71
P0010,2026-04-07,14,8.14
P0010,2026-04-08,8,8.0
P0010,2026-04-09,6,8.29
P0010,2026-04-10,8,8.57
P0010,2026-04-11,11,9.0
P0010,2026-04-12,13,10.0
P0010,2026-04-13,10,10.0
P0010,2026-04-14,10,9.43
P0010,2026-04-15,8,9.43
P0010,2026-04-16,10,10.0
P0010,2026-04-17,9,10.14
P0010,2026-04-18,5,9.29
P0010,2026-04-19,12,9.14
P0010,2026-04-20,5,8.43
P0010,2026-04-21,11,8.57
P0010,2026-04-22,8,8.57
P0010,2026-04-23,12,8.86
P0010,2026-04-24,14,9.57
P0010,2026-04-25,20,11.71
P0010,2026-04-26,17,12.43
P0010,2026-04-27,9,13.0
P0010,2026-04-28,6,12.29
P0010,2026-04-29,7,12.14
P0010,2026-04-30,5,11.14
P0010,2026-05-01,11,10.71
P0010,2026-05-02,16,10.14
P0010,2026-05-03,6,8.57
P0010,2026-05-04,7,8.29
P0010,2026-05-05,7,8.43
P0010,2026-05-06,8,8.57
P0010,2026-05-07,3,8.29
P0010,2026-05-08,11,8.29
P0010,2026-05-09,16,8.29
P0010,2026-05-10,13,9.29
P0010,2026-05-11,11,9.86
P0010,2026-05-12,6,9.71
P0010,2026-05-13,9,9.86
P0010,2026-05-14,9,10.71
P0010,2026-05-15,8,10.29
P0010,2026-05-16,9,9.29
P0010,2026-05-17,10,8.86
P0010,2026-05-18,4,7.86
P0010,2026-05-19,7,8.0
P0010,2026-05-20,3,7.14
P0010,2026-05-21,13,7.71
P0010,2026-05-22,12,8.29
P0010,2026-05-23,7,8.0
P0010,2026-05-24,13,8.43
P0010,2026-05-25,9,9.14
P0010,2026-05-26,9,9.43
P0010,2026-05-27,10,10.43
P0010,2026-05-28,11,10.14
P0010,2026-05-29,5,9.14
P0010,2026-05-30,9,9.43
P0010,2026-05-31,11,9.14
P0010,2026-06-01,9,9.14
P0010,2026-06-02,10,9.29
P0010,2026-06-03,15,10.0
P0010,2026-06-04,8,9.57
P0010,2026-06-05,16,11.14
P0010,2026-06-06,18,12.43
P0010,2026-06-07,10,12.29
P0010,2026-06-08,9,12.29
P0010,2026-06-09,11,12.43
P0010,2026-06-10,6,11.14
P0010,2026-06-11,12,11.71
P0010,2026-06-12,10,10.86
P0010,2026-06-13,15,10.43
P0010,2026-06-14,10,10.43
P0010,2026-06-15,8,10.29
P0010,2026-06-16,13,10.57
P0010,2026-06-17,12,11.43
P0010,2026-06-18,9,11.0
P0010,2026-06-19,14,11.57
P0010,2026-06-20,11,11.0
P0010,2026-06-21,9,10.86
P0010,2026-06-22,10,11.14
P0010,2026-06-23,5,10.0
P0010,2026-06-24,5,9.0
P0010,2026-06-25,11,9.29
P0010,2026-06-26,11,8.86
P0010,2026-06-27,10,8.71
P0010,2026-06-28,14,9.43
P0010,2026-06-29,8,9.14
P0010,2026-06-30,8,9.57
P0010,2026-07-01,6,9.71
P0010,2026-07-02,8,9.29
P0010,2026-07-03,20,10.57
P0010,2026-07-04,9,10.43
P0010,2026-07-05,4,9.0
P0010,2026-07-06,12,9.57
P0010,2026-07-07,4,9.0
P0010,2026-07-08,7,9.14
P0010,2026-07-09,8,9.14
P0010,2026-07-10,15,8.43
P0010,2026-07-11,12,8.86
P0010,2026-07-12,13,10.14
P0010,2026-07-13,10,9.86
P0010,2026-07-14,6,10.14
P0010,2026-07-15,13,11.0
P0010,2026-07-16,11,11.43
P0010,2026-07-17,13,11.14
P0010,2026-07-18,14,11.43
P0010,2026-07-19,7,10.57
P0010,2026-07-20,6,10.0
P0010,2026-07-21,10,10.57
P0010,2026-07-22,10,10.14
P0010,2026-07-23,10,10.0
P0010,2026-07-24,11,9.71
P0010,2026-07-25,8,8.86
P0011,2025-07-26,51,51.0
P0011,2025-07-27,49,50.0
P0011,2025-07-28,33,44.33
P0011,2025-07-29,42,43.75
P0011,2025-07-30,43,43.6
P0011,2025-07-31,32,41.67
P0011,2025-08-01,52,43.14
P0011,2025-08-02,44,42.14
P0011,2025-08-03,51,42.43
P0011,2025-08-04,42,43.71
P0011,2025-08-05,35,42.71
P0011,2025-08-06,47,43.29
P0011,2025-08-07,28,42.71
P0011,2025-08-08,43,41.43
P0011,2025-08-09,44,41.43
P0011,2025-08-10,46,40.71
P0011,2025-08-11,40,40.43
P0011,2025-08-12,44,41.71
P0011,2025-08-13,38,40.43
P0011,2025-08-14,32,41.0
P0011,2025-08-15,54,42.57
P0011,2025-08-16,45,42.71
P0011,2025-08-17,48,43.0
P0011,2025-08-18,39,42.86
P0011,2025-08-19,36,41.71
P0011,2025-08-20,37,41.57
P0011,2025-08-21,44,43.29
P0011,2025-08-22,51,42.86
P0011,2025-08-23,62,45.29
P0011,2025-08-24,51,45.71
P0011,2025-08-25,27,44.0
P0011,2025-08-26,39,44.43
P0011,2025-08-27,48,46.0
P0011,2025-08-28,23,43.0
P0011,2025-08-29,39,41.29
P0011,2025-08-30,45,38.86
P0011,2025-08-31,45,38.0
P0011,2025-09-01,40,39.86
P0011,2025-09-02,43,40.43
P0011,2025-09-03,48,40.43
P0011,2025-09-04,42,43.14
P0011,2025-09-05,56,45.57
P0011,2025-09-06,61,47.86
P0011,2025-09-07,48,48.29
P0011,2025-09-08,36,47.71
P0011,2025-09-09,51,48.86
P0011,2025-09-10,30,46.29
P0011,2025-09-11,33,45.0
P0011,2025-09-12,58,45.29
P0011,2025-09-13,45,43.0
P0011,2025-09-14,49,43.14
P0011,2025-09-15,39,43.57
P0011,2025-09-16,41,42.14
P0011,2025-09-17,41,43.71
P0011,2025-09-18,37,44.29
P0011,2025-09-19,54,43.71
P0011,2025-09-20,45,43.71
P0011,2025-09-21,53,44.29
P0011,2025-09-22,40,44.43
P0011,2025-09-23,34,43.43
P0011,2025-09-24,38,43.0
P0011,2025-09-25,48,44.57
P0011,2025-09-26,53,44.43
P0011,2025-09-27,52,45.43
P0011,2025-09-28,51,45.14
P0011,2025-09-29,46,46.0
P0011,2025-09-30,45,47.57
P0011,2025-10-01,38,47.57
P0011,2025-10-02,40,46.43
P0011,2025-10-03,48,45.71
P0011,2025-10-04,47,45.0
P0011,2025-10-05,42,43.71
P0011,2025-10-06,43,43.29
P0011,2025-10-07,39,42.43
P0011,2025-10-08,48,43.86
P0011,2025-10-09,42,44.14
P0011,2025-10-10,46,43.86
P0011,2025-10-11,38,42.57
P0011,2025-10-12,41,42.43
P0011,2025-10-13,40,42.0
P0011,2025-10-14,39,42.0
P0011,2025-10-15,28,39.14
P0011,2025-10-16,50,40.29
P0011,2025-10-17,55,41.57
P0011,2025-10-18,51,43.43
P0011,2025-10-19,50,44.71
P0011,2025-10-20,37,44.29
P0011,2025-10-21,36,43.86
P0011,2025-10-22,36,45.0
P0011,2025-10-23,39,43.43
P0011,2025-10-24,44,41.86
P0011,2025-10-25,46,41.14
P0011,2025-10-26,56,42.0
P0011,2025-10-27,38,42.14
P0011,2025-10-28,41,42.86
P0011,2025-10-29,41,43.57
P0011,2025-10-30,46,44.57
P0011,2025-10-31,55,46.14
P0011,2025-11-01,73,50.0
P0011,2025-11-02,82,53.71
P0011,2025-11-03,66,57.71
P0011,2025-11-04,62,60.71
P0011,2025-11-05,55,62.71
P0011,2025-11-06,60,64.71
P0011,2025-11-07,68,66.57
P0011,2025-11-08,75,66.86
P0011,2025-11-09,87,67.57
P0011,2025-11-10,53,65.71
P0011,2025-11-11,63,65.86
P0011,2025-11-12,46,64.57
P0011,2025-11-13,59,64.43
P0011,2025-11-14,89,67.43
P0011,2025-11-15,91,69.71
P0011,2025-11-16,84,69.29
P0011,2025-11-17,52,69.14
P0011,2025-11-18,50,67.29
P0011,2025-11-19,62,69.57
P0011,2025-11-20,54,68.86
P0011,2025-11-21,67,65.71
P0011,2025-11-22,94,66.14
P0011,2025-11-23,76,65.0
P0011,2025-11-24,65,66.86
P0011,2025-11-25,71,69.86
P0011,2025-11-26,71,71.14
P0011,2025-11-27,66,72.86
P0011,2025-11-28,94,76.71
P0011,2025-11-29,65,72.57
P0011,2025-11-30,62,70.57
P0011,2025-12-01,69,71.14
P0011,2025-12-02,49,68.0
P0011,2025-12-03,61,66.57
P0011,2025-12-04,60,65.71
P0011,2025-12-05,58,60.57
P0011,2025-12-06,69,61.14
P0011,2025-12-07,86,64.57
P0011,2025-12-08,65,64.0
P0011,2025-12-09,57,65.14
P0011,2025-12-10,49,63.43
P0011,2025-12-11,70,64.86
P0011,2025-12-12,75,67.29
P0011,2025-12-13,87,69.86
P0011,2025-12-14,80,69.0
P0011,2025-12-15,58,68.0
P0011,2025-12-16,63,68.86
P0011,2025-12-17,67,71.43
P0011,2025-12-18,62,70.29
P0011,2025-12-19,67,69.14
P0011,2025-12-20,73,67.14
P0011,2025-12-21,80,67.14
P0011,2025-12-22,59,67.29
P0011,2025-12-23,58,66.57
P0011,2025-12-24,47,63.71
P0011,2025-12-25,61,63.57
P0011,2025-12-26,70,64.0
P0011,2025-12-27,63,62.57
P0011,2025-12-28,75,61.86
P0011,2025-12-29,53,61.0
P0011,2025-12-30,60,61.29
P0011,2025-12-31,50,61.71
P0011,2026-01-01,26,56.71
P0011,2026-01-02,46,53.29
P0011,2026-01-03,43,50.43
P0011,2026-01-04,45,46.14
P0011,2026-01-05,30,42.86
P0011,2026-01-06,27,38.14
P0011,2026-01-07,30,35.29
P0011,2026-01-08,37,36.86
P0011,2026-01-09,44,36.57
P0011,2026-01-10,33,35.14
P0011,2026-01-11,39,34.29
P0011,2026-01-12,40,35.71
P0011,2026-01-13,35,36.86
P0011,2026-01-14,39,38.14
P0011,2026-01-15,28,36.86
P0011,2026-01-16,37,35.86
P0011,2026-01-17,43,37.29
P0011,2026-01-18,44,38.0
P0011,2026-01-19,28,36.29
P0011,2026-01-20,32,35.86
P0011,2026-01-21,33,35.0
P0011,2026-01-22,41,36.86
P0011,2026-01-23,48,38.43
P0011,2026-01-24,35,37.29
P0011,2026-01-25,37,36.29
P0011,2026-01-26,32,36.86
P0011,2026-01-27,50,39.43
P0011,2026-01-28,34,39.57
P0011,2026-01-29,39,39.29
P0011,2026-01-30,35,37.43
P0011,2026-01-31,35,37.43
P0011,2026-02-01,36,37.29
P0011,2026-02-02,33,37.43
P0011,2026-02-03,28,34.29
P0011,2026-02-04,25,33.0
P0011,2026-02-05,32,32.0
P0011,2026-02-06,43,33.14
P0011,2026-02-07,37,33.43
P0011,2026-02-08,55,36.14
P0011,2026-02-09,33,36.14
P0011,2026-02-10,44,38.43
P0011,2026-02-11,38,40.29
P0011,2026-02-12,39,41.29
P0011,2026-02-13,40,40.86
P0011,2026-02-14,50,42.71
P0011,2026-02-15,45,41.29
P0011,2026-02-16,37,41.86
P0011,2026-02-17,37,40.86
P0011,2026-02-18,33,40.14
P0011,2026-02-19,34,39.43
P0011,2026-02-20,44,40.0
P0011,2026-02-21,35,37.86
P0011,2026-02-22,42,37.43
P0011,2026-02-23,26,35.86
P0011,2026-02-24,29,34.71
P0011,2026-02-25,31,34.43
P0011,2026-02-26,34,34.43
P0011,2026-02-27,47,34.86
P0011,2026-02-28,44,36.14
P0011,2026-03-01,51,37.43
P0011,2026-03-02,27,37.57
P0011,2026-03-03,40,39.14
P0011,2026-03-04,46,41.29
P0011,2026-03-05,42,42.43
P0011,2026-03-06,61,44.43
P0011,2026-03-07,54,45.86
P0011,2026-03-08,47,45.29
P0011,2026-03-09,35,46.43
P0011,2026-03-10,39,46.29
P0011,2026-03-11,37,45.0
P0011,2026-03-12,43,45.14
P0011,2026-03-13,44,42.71
P0011,2026-03-14,40,40.71
P0011,2026-03-15,53,41.57
P0011,2026-03-16,38,42.0
P0011,2026-03-17,42,42.43
P0011,2026-03-18,33,41.86
P0011,2026-03-19,52,43.14
P0011,2026-03-20,55,44.71
P0011,2026-03-21,47,45.71
P0011,2026-03-22,44,44.43
P0011,2026-03-23,43,45.14
P0011,2026-03-24,42,45.14
P0011,2026-03-25,52,47.86
P0011,2026-03-26,30,44.71
P0011,2026-03-27,47,43.57
P0011,2026-03-28,40,42.57
P0011,2026-03-29,56,44.29
P0011,2026-03-30,41,44.0
P0011,2026-03-31,41,43.86
P0011,2026-04-01,32,41.0
P0011,2026-04-02,32,41.29
P0011,2026-04-03,43,40.71
P0011,2026-04-04,45,41.43
P0011,2026-04-05,42,39.43
P0011,2026-04-06,44,39.86
P0011,2026-04-07,41,39.86
P0011,2026-04-08,43,41.43
P0011,2026-04-09,44,43.14
P0011,2026-04-10,52,44.43
P0011,2026-04-11,48,44.86
P0011,2026-04-12,36,44.0
P0011,2026-04-13,39,43.29
P0011,2026-04-14,32,42.0
P0011,2026-04-15,28,39.86
P0011,2026-04-16,33,38.29
P0011,2026-04-17,37,36.14
P0011,2026-04-18,53,36.86
P0011,2026-04-19,39,37.29
P0011,2026-04-20,41,37.57
P0011,2026-04-21,31,37.43
P0011,2026-04-22,44,39.71
P0011,2026-04-23,45,41.43
P0011,2026-04-24,50,43.29
P0011,2026-04-25,51,43.0
P0011,2026-04-26,55,45.29
P0011,2026-04-27,36,44.57
P0011,2026-04-28,41,46.0
P0011,2026-04-29,48,46.57
P0011,2026-04-30,41,46.0
P0011,2026-05-01,50,46.0
P0011,2026-05-02,47,45.43
P0011,2026-05-03,40,43.29
P0011,2026-05-04,30,42.43
P0011,2026-05-05,40,42.29
P0011,2026-05-06,42,41.43
P0011,2026-05-07,37,40.86
P0011,2026-05-08,57,41.86
P0011,2026-05-09,54,42.86
P0011,2026-05-10,48,44.0
P0011,2026-05-11,53,47.29
P0011,2026-05-12,37,46.86
P0011,2026-05-13,35,45.86
P0011,2026-05-14,39,46.14
P0011,2026-05-15,42,44.0
P0011,2026-05-16,43,42.43
P0011,2026-05-17,55,43.43
P0011,2026-05-18,42,41.86
P0011,2026-05-19,33,41.29
P0011,2026-05-20,35,41.29
P0011,2026-05-21,39,41.29
P0011,2026-05-22,61,44.0
P0011,2026-05-23,46,44.43
P0011,2026-05-24,43,42.71
P0011,2026-05-25,35,41.71
P0011,2026-05-26,46,43.57
P0011,2026-05-27,34,43.43
P0011,2026-05-28,41,43.71
P0011,2026-05-29,49,42.0
P0011,2026-05-30,49,42.43
P0011,2026-05-31,44,42.57
P0011,2026-06-01,42,43.57
P0011,2026-06-02,34,41.86
P0011,2026-06-03,51,44.29
P0011,2026-06-04,42,44.43
P0011,2026-06-05,54,45.14
P0011,2026-06-06,50,45.29
P0011,2026-06-07,61,47.71
P0011,2026-06-08,47,48.43
P0011,2026-06-09,38,49.0
P0011,2026-06-10,53,49.29
P0011,2026-06-11,33,48.0
P0011,2026-06-12,51,47.57
P0011,2026-06-13,52,47.86
P0011,2026-06-14,55,47.0
P0011,2026-06-15,49,47.29
P0011,2026-06-16,51,49.14
P0011,2026-06-17,38,47.0
P0011,2026-06-18,38,47.71
P0011,2026-06-19,47,47.14
P0011,2026-06-20,49,46.71
P0011,2026-06-21,46,45.43
P0011,2026-06-22,39,44.0
P0011,2026-06-23,42,42.71
P0011,2026-06-24,41,43.14
P0011,2026-06-25,32,42.29
P0011,2026-06-26,51,42.86
P0011,2026-06-27,55,43.71
P0011,2026-06-28,60,45.71
P0011,2026-06-29,34,45.0
P0011,2026-06-30,41,44.86
P0011,2026-07-01,44,45.29
P0011,2026-07-02,35,45.71
P0011,2026-07-03,37,43.71
P0011,2026-07-04,53,43.43
P0011,2026-07-05,54,42.57
P0011,2026-07-06,27,41.57
P0011,2026-07-07,39,41.29
P0011,2026-07-08,43,41.14
P0011,2026-07-09,36,41.29
P0011,2026-07-10,52,43.43
P0011,2026-07-11,39,41.43
P0011,2026-07-12,41,39.57
P0011,2026-07-13,27,39.57
P0011,2026-07-14,32,38.57
P0011,2026-07-15,46,39.0
P0011,2026-07-16,39,39.43
P0011,2026-07-17,53,39.57
P0011,2026-07-18,60,42.57
P0011,2026-07-19,47,43.43
P0011,2026-07-20,41,45.43
P0011,2026-07-21,36,46.0
P0011,2026-07-22,41,45.29
P0011,2026-07-23,39,45.29
P0011,2026-07-24,50,44.86
P0011,2026-07-25,53,43.86
P0012,2025-07-26,43,43.0
P0012,2025-07-27,46,44.5
P0012,2025-07-28,24,37.67
P0012,2025-07-29,23,34.0
P0012,2025-07-30,28,32.8
P0012,2025-07-31,27,31.83
P0012,2025-08-01,36,32.43
P0012,2025-08-02,27,30.14
P0012,2025-08-03,33,28.29
P0012,2025-08-04,41,30.71
P0012,2025-08-05,28,31.43
P0012,2025-08-06,34,32.29
P0012,2025-08-07,30,32.71
P0012,2025-08-08,35,32.57
P0012,2025-08-09,37,34.0
P0012,2025-08-10,35,34.29
P0012,2025-08-11,35,33.43
P0012,2025-08-12,18,32.0
